418.45, 35.7927376, -106.6861902, 1980.95420317
417.42, 35.7927381, -106.6861901, 1980.98420445
417.46, 35.7927384, -106.686188, 1980.96420687
418.65, 35.7927378, -106.6861855, 1980.95420746
419.87, 35.7927372, -106.6861855, 1980.94420601
420.61, 35.7927364, -106.6861885, 1980.94420166
419.19, 35.792736, -106.6861906, 1980.944199
417.2, 35.7927366, -106.6861904, 1980.9242006
416.0, 35.7927373, -106.6861886, 1980.94420374
416.18, 35.7927371, -106.686187, 1981.03420456
418.08, 35.7927363, -106.6861871, 1981.04420255
419.96, 35.7927358, -106.6861869, 1981.03420151
420.77, 35.7927365, -106.6861873, 1981.17420287
419.33, 35.7927369, -106.6861878, 1981.31420343
417.8, 35.7927366, -106.6861897, 1981.23420117
417.46, 35.7927384, -106.6861897, 1980.9942055
418.0, 35.7927397, -106.6861883, 1980.80420976
418.93, 35.792739, -106.6861866, 1980.89420945
418.91, 35.7927377, -106.6861868, 1980.94420616
418.05, 35.7927371, -106.6861883, 1980.87420351
417.13, 35.7927378, -106.6861902, 1980.83420365
416.93, 35.7927382, -106.6861915, 1980.95420356
417.78, 35.7927387, -106.6861913, 1980.92420492
418.66, 35.7927396, -106.6861897, 1980.73420838
419.52, 35.7927401, -106.6861888, 1980.72421031
419.08, 35.7927391, -106.6861889, 1980.81420783
417.84, 35.7927374, -106.6861891, 1980.86420358
416.43, 35.7927368, -106.6861897, 1980.91420165
415.9, 35.7927373, -106.6861906, 1980.96420212
417.26, 35.7927379, -106.6861904, 1980.98420373
418.94, 35.7927382, -106.6861898, 1980.99420493
420.31, 35.7927387, -106.6861898, 1980.93420614
420.22, 35.792739, -106.6861895, 1980.6042071
418.09, 35.7927388, -106.6861891, 1979.99420694
416.83, 35.7927369, -106.68619, 1979.46420165
416.55, 35.7927357, -106.6861886, 1978.8341999
417.46, 35.7927367, -106.6861866, 1978.14420392
418.16, 35.7927382, -106.6861865, 1977.54420761
418.37, 35.7927371, -106.6861881, 1976.93420367
418.35, 35.7927352, -106.6861903, 1976.32419732
418.29, 35.7927354, -106.6861903, 1975.6841978
418.94, 35.7927373, -106.6861913, 1975.02420156
419.58, 35.7927395, -106.6861897, 1974.36420814
420.22, 35.7927401, -106.6861893, 1973.73420991
420.05, 35.7927392, -106.6861881, 1973.12420872
418.27, 35.7927385, -106.6861861, 1972.51420865
416.61, 35.7927377, -106.6861873, 1971.93420576
415.74, 35.7927369, -106.6861887, 1971.3242027
417.03, 35.7927362, -106.6861903, 1970.68419972
419.33, 35.792736, -106.6861906, 1970.084199
420.75, 35.792736, -106.6861903, 1969.45419924
420.99, 35.7927358, -106.6861908, 1968.81419836
419.26, 35.7927371, -106.6861902, 1968.18420197
418.21, 35.7927385, -106.6861897, 1967.56420574
417.7, 35.7927392, -106.6861876, 1966.96420912
418.07, 35.7927393, -106.6861871, 1966.30420977
418.33, 35.7927381, -106.6861889, 1965.67420542
417.95, 35.7927375, -106.6861914, 1965.04420196
417.49, 35.7927382, -106.6861907, 1964.40420421
416.67, 35.7927389, -106.6861896, 1963.81420678
416.75, 35.7927383, -106.6861901, 1963.18420493
417.57, 35.7927372, -106.6861909, 1962.55420164
418.61, 35.7927375, -106.68619, 1961.89420309
418.96, 35.7927387, -106.6861862, 1961.28420905
418.11, 35.7927392, -106.6861845, 1960.70421163
417.06, 35.7927384, -106.6861849, 1960.33420938
416.32, 35.7927358, -106.6861855, 1960.10420265
416.68, 35.7927357, -106.6861867, 1959.81420144
418.31, 35.7927384, -106.6861898, 1960.00420542
419.67, 35.7927392, -106.6861907, 1959.86420661
420.04, 35.7927384, -106.6861888, 1959.30420623
418.38, 35.7927366, -106.6861866, 1958.78420368
417.29, 35.7927307, -106.6861868, 1958.35418933
417.46, 35.7927234, -106.6861907, 1958.00416863
419.07, 35.7927142, -106.686197, 1957.53414141
420.65, 35.7927025, -106.6862036, 1957.03410794
420.16, 35.7926901, -106.6862094, 1956.66407343
419.44, 35.7926774, -106.6862135, 1956.08403958
418.73, 35.792669, -106.6862171, 1955.66401647
419.5, 35.7926628, -106.6862272, 1955.09399338
421.28, 35.792662, -106.6862319, 1954.22398765
422.58, 35.7926625, -106.6862319, 1953.43398886
422.87, 35.7926622, -106.686228, 1952.79399129
421.08, 35.7926608, -106.6862221, 1952.32399271
419.54, 35.7926584, -106.6862186, 1952.11398977
418.21, 35.7926555, -106.6862208, 1951.83398102
418.19, 35.7926518, -106.6862297, 1951.35396491
419.98, 35.7926463, -106.6862399, 1950.49394343
421.49, 35.7926383, -106.6862465, 1949.87391885
422.32, 35.7926309, -106.6862542, 1949.24389482
421.16, 35.7926223, -106.6862656, 1948.73386492
419.31, 35.7926135, -106.6862793, 1948.26383266
418.5, 35.7926069, -106.6862924, 1947.73380619
419.17, 35.7926011, -106.6863025, 1947.15378406
420.17, 35.7925957, -106.6863108, 1946.54376436
420.28, 35.7925922, -106.6863163, 1946.23375149
420.35, 35.7925904, -106.686318, 1946.22374578
419.74, 35.7925888, -106.6863182, 1946.41374177
419.44, 35.7925874, -106.6863177, 1946.48373881
420.62, 35.7925814, -106.6863176, 1946.42372447
422.16, 35.7925743, -106.6863176, 1946.3737074
423.55, 35.7925684, -106.6863194, 1946.30369175
423.07, 35.7925644, -106.6863219, 1946.28368011
421.89, 35.7925602, -106.6863264, 1946.06366637
421.02, 35.7925573, -106.6863288, 1945.74365745
420.99, 35.7925544, -106.6863298, 1945.62364967
421.97, 35.7925511, -106.6863318, 1945.78364011
423.02, 35.7925491, -106.6863339, 1945.8036336
423.49, 35.7925482, -106.6863346, 1945.76363087
422.1, 35.7925479, -106.6863341, 1945.68363056
419.82, 35.7925476, -106.6863331, 1945.66363065
418.95, 35.7925478, -106.6863325, 1945.61363161
419.17, 35.7925476, -106.6863331, 1945.57363065
420.43, 35.7925472, -106.6863332, 1945.5636296
421.05, 35.7925475, -106.6863326, 1945.61363081
421.11, 35.7925477, -106.6863326, 1945.62363129
421.18, 35.7925477, -106.6863331, 1945.63363089
421.49, 35.7925478, -106.6863324, 1945.66363169
422.86, 35.7925477, -106.6863321, 1945.6436317
423.49, 35.792547, -106.6863317, 1945.60363034
423.45, 35.7925462, -106.6863311, 1945.6036289
422.67, 35.7925454, -106.6863315, 1945.59362665
421.12, 35.7925454, -106.6863325, 1945.54362584
419.07, 35.7925467, -106.6863341, 1945.47362767
418.04, 35.7925482, -106.6863348, 1945.49363071
419.19, 35.7925488, -106.6863341, 1945.53363272
420.58, 35.7925488, -106.686332, 1945.51363442
421.82, 35.7925482, -106.686332, 1945.53363298
422.35, 35.7925472, -106.6863321, 1945.58363049
421.59, 35.7925471, -106.6863314, 1945.62363082
421.11, 35.7925475, -106.6863306, 1945.78363243
421.31, 35.7925487, -106.6863312, 1945.92363483
423.29, 35.7925476, -106.6863331, 1945.89363065
425.08, 35.792545, -106.6863333, 1945.83362423
425.25, 35.7925444, -106.6863329, 1945.80362311
424.43, 35.7925455, -106.6863342, 1945.76362471
422.58, 35.7925475, -106.6863345, 1945.74362927
421.7, 35.7925488, -106.6863345, 1945.7736324
421.96, 35.7925494, -106.6863338, 1945.76363441
423.35, 35.7925487, -106.6863317, 1945.73363442
424.28, 35.7925488, -106.6863324, 1945.7036341
423.61, 35.7925477, -106.6863345, 1945.65362975
422.28, 35.7925464, -106.6863359, 1945.61362549
420.87, 35.7925463, -106.6863359, 1945.43362525
421.37, 35.7925469, -106.6863359, 1945.30362669
